iter	RMSE
1666	17588.71668
1667	17587.28724
1668	17585.52179
1669	17584.5776
1670	17580.56138
1671	17578.07384
1672	17574.49097
1673	17572.74521
1674	17571.0445
1675	17569.206
1676	17566.51494
1677	17564.47404
1678	17561.99437
1679	17559.83418
1680	17556.22632
1681	17551.95466
1682	17548.689
1683	17546.24606
1684	17544.09777
1685	17541.19125
1686	17537.00465
1687	17534.12654
1688	17532.28352
1689	17530.81849
1690	17526.44606
1691	17522.81568
1692	17519.63512
1693	17517.64356
1694	17516.60599
1695	17513.84918
1696	17510.92761
1697	17506.93743
1698	17503.98182
1699	17502.29481
1700	17498.63738
1701	17496.59726
1702	17493.06364
1703	17490.10263
1704	17489.28352
1705	17485.20477
1706	17482.62387
1707	17481.31137
1708	17479.90061
1709	17477.34814
1710	17473.52271
1711	17473.00701
1712	17469.91028
1713	17467.36476
1714	17464.41591
1715	17461.55281
1716	17459.74457
1717	17456.75334
1718	17453.72322
1719	17450.22089
1720	17448.19188
1721	17445.40728
1722	17442.31048
1723	17438.48562
1724	17437.70061
1725	17433.53195
1726	17432.34555
1727	17429.71075
1728	17425.67936
1729	17423.0581
1730	17420.79796
1731	17417.98156
1732	17414.80904
1733	17414.24306
1734	17411.46621
1735	17408.39795
1736	17404.77203
1737	17402.59088
1738	17401.06891
1739	17397.54838
1740	17396.62768
1741	17394.83555
1742	17393.76594
1743	17391.43303
1744	17388.55757
1745	17387.5325
1746	17387.15769
1747	17384.44296
1748	17383.2365
1749	17380.57543
1750	17376.72219
1751	17375.87749
1752	17372.83254
1753	17370.82825
1754	17367.19377
1755	17363.91608
1756	17361.09173
1757	17359.43348
1758	17356.12073
1759	17354.11735
1760	17349.75158
1761	17348.32556
1762	17344.9961
1763	17341.90194
1764	17339.97061
1765	17337.98351
1766	17336.58549
1767	17335.39031
1768	17332.91009
1769	17329.07773
1770	17325.21994
1771	17324.15634
1772	17322.44182
1773	17318.44044
1774	17317.66443
1775	17315.95978
1776	17314.1934
1777	17311.59022
1778	17308.75096
1779	17304.33551
1780	17302.372
1781	17297.50999
1782	17296.60971
1783	17295.01384
1784	17294.16309
1785	17293.12961
1786	17289.44322
1787	17287.25179
1788	17287.1066
1789	17284.99607
1790	17283.51453
1791	17281.47704
1792	17280.58837
1793	17279.4507
1794	17277.10034
1795	17273.88612
1796	17271.99053
1797	17268.84722
1798	17266.03852
1799	17264.34958
1800	17260.42122
1801	17258.3922
1802	17257.85062
1803	17256.6765
1804	17252.74231
1805	17250.38576
