iter	Passed	Remaining
662	16402	33077
663	16420	33038
664	16437	32998
665	16456	32963
666	16478	32932
667	16501	32904
668	16526	32880
669	16547	32848
670	16571	32821
671	16594	32793
672	16639	32808
673	16661	32779
674	16726	32833
675	16757	32820
676	16795	32821
677	16835	32827
678	16855	32792
679	16873	32754
680	16891	32716
681	16908	32676
682	16926	32638
683	16944	32600
684	16960	32558
685	16978	32521
686	16996	32483
687	17016	32450
688	17035	32413
689	17054	32378
690	17071	32339
691	17088	32299
692	17106	32262
693	17126	32228
694	17148	32198
695	17165	32160
696	17183	32123
697	17199	32082
698	17216	32043
699	17233	32005
700	17252	31970
701	17270	31932
702	17286	31893
703	17303	31854
704	17322	31818
705	17341	31784
706	17358	31746
707	17374	31706
708	17392	31670
709	17410	31633
710	17427	31595
711	17448	31563
712	17468	31531
713	17489	31500
714	17507	31465
715	17525	31427
716	17542	31390
717	17560	31354
718	17578	31318
719	17594	31279
720	17612	31243
721	17629	31206
722	17648	31172
723	17665	31133
724	17682	31096
725	17698	31057
726	17716	31022
727	17733	30985
728	17753	30952
729	17772	30919
730	17790	30883
731	17806	30845
732	17823	30808
733	17841	30772
734	17858	30736
735	17879	30705
736	17896	30669
737	17913	30632
738	17931	30596
739	17947	30559
740	17966	30526
741	17984	30490
742	18001	30455
743	18019	30420
744	18035	30382
745	18054	30348
746	18085	30335
747	18103	30301
748	18122	30267
749	18142	30236
750	18161	30204
751	18179	30170
752	18196	30134
753	18217	30104
754	18234	30068
755	18251	30033
756	18257	29978
757	18274	29942
758	18291	29907
759	18310	29875
760	18327	29839
761	18344	29803
762	18360	29766
763	18377	29731
764	18395	29697
765	18414	29665
766	18431	29629
767	18448	29593
768	18466	29560
769	18489	29535
770	18509	29504
771	18534	29481
772	18555	29452
773	18583	29436
774	18603	29405
775	18662	29436
776	18689	29417
777	18751	29453
778	18778	29433
779	18800	29405
780	18829	29389
781	18859	29374
782	18878	29341
783	18897	29309
784	18915	29276
785	18933	29242
786	18949	29206
787	18965	29169
788	18981	29133
789	19000	29101
790	19020	29071
791	19046	29050
792	19065	29019
793	19084	28987
794	19104	28956
795	19141	28952
796	19160	28921
797	19177	28886
798	19194	28852
799	19212	28818
800	19228	28783
801	19247	28750
802	19264	28716
803	19280	28681
804	19297	28647
805	19314	28612
806	19331	28578
807	19349	28545
808	19370	28517
809	19387	28482
810	19405	28449
811	19421	28415
812	19439	28382
813	19459	28352
814	19481	28325
815	19501	28296
816	19522	28268
817	19540	28236
818	19558	28203
819	19578	28173
820	19596	28141
821	19613	28107
822	19630	28073
823	19647	28040
824	19665	28008
825	19683	27976
826	19700	27942
827	19716	27908
828	19734	27875
829	19751	27843
830	19770	27812
831	19788	27780
832	19806	27747
833	19823	27715
834	19841	27682
835	19859	27651
836	19880	27623
837	19896	27589
838	19918	27562
839	19936	27530
840	19954	27500
841	19973	27468
842	19992	27439
843	20010	27408
844	20027	27375
845	20044	27341
846	20062	27310
847	20080	27279
848	20099	27248
849	20118	27219
850	20136	27188
851	20155	27158
852	20189	27148
853	20209	27118
854	20225	27085
855	20241	27052
856	20259	27020
857	20276	26987
858	20292	26954
859	20310	26923
860	20330	26895
861	20347	26862
862	20364	26830
863	20382	26798
864	20399	26767
865	20418	26737
866	20435	26705
867	20455	26676
868	20479	26653
869	20500	26627
870	20526	26606
871	20546	26577
872	20591	26583
873	20613	26556
874	20637	26533
875	20682	26538
876	20704	26511
877	20790	26567
878	20816	26547
879	20858	26547
880	20875	26515
881	20893	26483
882	20909	26451
883	20927	26420
884	20947	26390
885	20964	26360
886	20983	26329
887	21000	26298
888	21019	26268
889	21039	26239
890	21056	26207
891	21072	26175
892	21090	26145
893	21110	26116
894	21128	26086
895	21146	26055
896	21166	26027
897	21184	25996
898	21213	25980
899	21231	25949
900	21250	25920
901	21268	25889
902	21285	25857
903	21301	25825
904	21318	25794
905	21335	25763
906	21353	25732
907	21371	25702
908	21388	25670
909	21405	25639
910	21422	25607
911	21439	25576
912	21457	25546
913	21481	25523
914	21498	25493
915	21516	25463
916	21533	25431
917	21549	25399
918	21568	25370
919	21585	25339
920	21608	25315
921	21624	25283
922	21641	25252
923	21658	25221
924	21676	25191
925	21693	25161
926	21709	25129
927	21727	25098
928	21745	25068
929	21762	25039
930	21781	25009
931	21798	24979
932	21801	24932
933	21817	24901
934	21835	24871
935	21853	24842
936	21872	24813
937	21891	24784
938	21908	24754
939	21926	24725
940	21943	24695
941	21960	24665
942	21978	24635
943	21998	24608
944	22016	24579
945	22037	24553
946	22061	24530
947	22081	24503
948	22108	24484
949	22125	24454
950	22142	24423
951	22159	24394
952	22177	24364
953	22194	24334
954	22212	24305
955	22242	24290
956	22261	24261
957	22277	24230
958	22295	24201
959	22311	24170
960	22328	24140
961	22345	24111
962	22364	24083
963	22382	24053
964	22398	24023
965	22416	23994
966	22432	23963
967	22448	23932
968	22464	23902
969	22484	23875
970	22522	23867
971	22552	23851
972	22573	23825
973	22594	23800
974	22613	23773
975	22670	23785
976	22690	23758
977	22727	23750
978	22763	23740
979	22807	23738
980	22831	23716
981	22864	23702
982	22881	23672
983	22897	23642
984	22915	23612
985	22932	23583
986	22949	23554
987	22967	23525
988	22984	23496
989	23001	23466
990	23018	23436
991	23035	23407
992	23051	23376
993	23070	23349
994	23093	23325
995	23110	23295
996	23126	23265
997	23145	23238
998	23164	23210
999	23181	23181
1000	23197	23151
1001	23213	23121
1002	23230	23091
1003	23248	23062
1004	23291	23059
1005	23311	23033
1006	23326	23002
1007	23343	22972
1008	23358	22941
1009	23375	22912
1010	23394	22885
1011	23412	22857
1012	23431	22830
1013	23449	22802
1014	23466	22772
1015	23483	22743
1016	23505	22719
1017	23521	22689
1018	23537	22659
1019	23553	22629
1020	23569	22600
1021	23586	22571
1022	23602	22541
1023	23620	22513
1024	23638	22485
1025	23655	22456
1026	23675	22430
1027	23691	22401
1028	23709	22373
1029	23725	22343
1030	23742	22314
1031	23758	22285
1032	23775	22256
1033	23791	22226
1034	23810	22199
1035	23830	22174
1036	23846	22144
1037	23864	22116
1038	23882	22089
1039	23898	22059
1040	23915	22031
1041	23933	22003
1042	23949	21974
1043	23965	21945
1044	23981	21916
1045	23997	21887
1046	24015	21859
1047	24024	21823
1048	24046	21800
1049	24064	21772
1050	24083	21745
1051	24100	21717
1052	24117	21689
1053	24134	21661
1054	24152	21634
1055	24169	21606
1056	24186	21578
1057	24202	21549
1058	24219	21520
1059	24237	21493
1060	24255	21466
1061	24271	21437
1062	24291	21412
1063	24322	21396
1064	24350	21378
1065	24367	21350
1066	24385	21323
1067	24403	21295
1068	24428	21275
1069	24447	21248
1070	24468	21224
1071	24492	21202
1072	24516	21180
1073	24542	21160
1074	24560	21133
1075	24610	21134
1076	24668	21141
1077	24695	21122
1078	24754	21129
1079	24782	21110
1080	24805	21088
1081	24827	21064
1082	24843	21035
1083	24862	21009
1084	24879	20981
1085	24897	20954
1086	24917	20929
1087	24934	20901
1088	24951	20872
1089	24970	20846
1090	24986	20818
1091	25002	20789
1092	25020	20762
1093	25037	20734
1094	25056	20709
1095	25080	20686
1096	25100	20661
1097	25119	20635
1098	25136	20607
1099	25152	20579
1100	25172	20554
1101	25190	20527
1102	25207	20499
1103	25224	20472
1104	25241	20444
1105	25258	20417
1106	25276	20390
1107	25297	20366
1108	25315	20338
1109	25332	20311
1110	25353	20287
1111	25385	20272
1112	25407	20248
1113	25428	20223
1114	25446	20197
1115	25463	20170
1116	25481	20143
1117	25499	20116
