iter	Passed	Remaining
664	4407	2220
665	4420	2216
666	4424	2208
667	4435	2204
668	4440	2196
669	4449	2191
670	4455	2184
671	4466	2179
672	4476	2175
673	4484	2168
674	4488	2161
675	4494	2153
676	4507	2150
677	4517	2145
678	4522	2137
679	4531	2132
680	4543	2128
681	4554	2123
682	4563	2118
683	4569	2111
684	4582	2107
685	4594	2103
686	4601	2096
687	4611	2091
688	4615	2083
689	4618	2075
690	4623	2067
691	4626	2059
692	4634	2053
693	4647	2049
694	4651	2041
695	4662	2036
696	4666	2028
697	4671	2021
698	4675	2013
699	4684	2007
700	4695	2002
701	4699	1994
702	4708	1989
703	4712	1981
704	4716	1973
705	4724	1967
706	4730	1960
707	4733	1952
708	4740	1945
709	4744	1937
710	4749	1930
711	4754	1923
712	4760	1916
713	4770	1911
714	4774	1902
715	4777	1894
716	4786	1889
717	4796	1883
718	4807	1878
719	4813	1871
720	4819	1865
721	4823	1857
722	4829	1850
723	4836	1843
724	4842	1836
725	4849	1830
726	4855	1823
727	4864	1817
728	4871	1810
729	4879	1804
730	4886	1798
731	4897	1792
732	4900	1785
733	4903	1777
734	4911	1770
735	4914	1762
736	4923	1757
737	4935	1752
738	4943	1745
739	4949	1739
740	4957	1732
741	4963	1725
742	4966	1717
743	4976	1712
744	4988	1707
745	4996	1701
746	5002	1694
747	5017	1690
748	5030	1685
749	5035	1678
750	5046	1673
751	5060	1668
752	5066	1662
753	5080	1657
754	5090	1651
755	5094	1644
756	5097	1636
757	5106	1630
758	5112	1623
759	5116	1615
760	5124	1609
761	5128	1601
762	5133	1594
763	5139	1587
764	5144	1580
765	5148	1572
766	5151	1564
767	5157	1557
768	5161	1550
769	5166	1543
770	5172	1536
771	5177	1529
772	5184	1522
773	5188	1515
774	5206	1511
775	5223	1507
776	5231	1501
777	5237	1494
778	5252	1490
779	5257	1482
780	5271	1478
781	5279	1471
782	5283	1464
783	5292	1458
784	5312	1454
785	5321	1448
786	5329	1442
787	5339	1436
788	5343	1428
789	5346	1421
790	5356	1415
791	5371	1410
792	5383	1405
793	5391	1398
794	5395	1391
795	5401	1384
796	5405	1376
797	5409	1369
798	5415	1362
799	5422	1355
800	5425	1347
801	5428	1340
802	5432	1332
803	5436	1325
804	5441	1318
805	5444	1310
806	5448	1303
807	5452	1295
808	5456	1288
809	5460	1280
810	5463	1273
811	5467	1265
812	5472	1258
813	5475	1251
814	5478	1243
815	5482	1236
816	5486	1228
817	5491	1221
818	5494	1214
819	5497	1206
820	5501	1199
821	5504	1192
822	5508	1184
823	5512	1177
824	5516	1170
825	5519	1162
826	5524	1155
827	5527	1148
828	5532	1141
829	5535	1133
830	5538	1126
831	5541	1119
832	5547	1112
833	5550	1104
834	5555	1097
835	5559	1090
836	5562	1083
837	5567	1076
838	5571	1069
839	5574	1061
840	5578	1054
841	5582	1047
842	5585	1040
843	5589	1033
844	5592	1025
845	5596	1018
846	5599	1011
847	5604	1004
848	5607	997
849	5611	990
850	5615	983
851	5618	976
852	5622	968
853	5625	961
854	5629	954
855	5633	947
856	5636	940
857	5639	933
858	5643	926
859	5647	919
860	5650	912
861	5654	905
862	5657	898
863	5661	891
864	5666	884
865	5669	877
866	5672	870
867	5676	863
868	5680	856
869	5684	849
870	5687	842
871	5690	835
872	5695	828
873	5698	821
874	5702	814
875	5705	807
876	5710	800
877	5713	793
878	5717	787
879	5721	780
880	5726	773
881	5729	766
882	5732	759
883	5736	752
884	5740	745
885	5744	739
886	5748	732
887	5751	725
888	5755	718
889	5759	711
890	5763	705
891	5766	698
892	5769	691
893	5773	684
894	5777	677
895	5781	671
896	5784	664
897	5788	657
898	5791	650
899	5796	644
900	5799	637
901	5804	630
902	5808	623
903	5812	617
904	5815	610
905	5819	603
906	5823	597
907	5828	590
908	5831	583
909	5835	577
910	5839	570
911	5842	563
912	5848	557
913	5858	551
914	5863	544
915	5870	538
916	5875	531
917	5882	525
918	5887	518
919	5893	512
920	5896	505
921	5904	499
922	5911	493
923	5916	486
924	5923	480
925	5951	475
926	5961	469
927	5974	463
928	5985	457
929	5993	451
930	6008	445
931	6019	439
932	6023	432
933	6031	426
934	6043	420
935	6058	414
936	6072	408
937	6082	402
938	6086	395
939	6092	388
940	6098	382
941	6109	376
942	6116	369
943	6121	363
944	6128	356
945	6138	350
946	6146	344
947	6151	337
948	6156	330
949	6161	324
950	6167	317
951	6171	311
952	6176	304
953	6181	298
954	6184	291
955	6189	284
956	6195	278
957	6199	271
958	6205	265
959	6214	258
960	6220	252
961	6225	245
962	6228	239
963	6232	232
964	6236	226
965	6239	219
966	6243	213
967	6247	206
968	6250	199
969	6253	193
970	6256	186
971	6259	180
972	6262	173
973	6264	167
974	6269	160
975	6273	154
976	6276	147
977	6279	141
978	6282	134
979	6285	128
980	6290	121
981	6293	115
982	6295	108
983	6299	102
984	6302	95
985	6306	89
986	6309	83
987	6312	76
988	6315	70
989	6318	63
990	6322	57
991	6325	51
992	6328	44
993	6331	38
994	6334	31
995	6337	25
996	6340	19
997	6344	12
998	6347	6
999	6350	0
